,train,val,test
110,TCGA-CV-5973-01Z-00-DX1.D86FDE76-5EB1-4E58-9D6E-40E9AD7C5E55.svs,,
111,TCGA-CV-5976-01Z-00-DX1.9753AC13-2471-40A6-B640-FF45879AF95B.svs,,
112,TCGA-CV-5977-01Z-00-DX1.DF714997-E628-476C-BD4A-CEB52FEDABD3.svs,,
113,TCGA-CV-5978-01Z-00-DX1.E2AD0A66-3A25-467F-8768-C0FC34844C79.svs,,
114,TCGA-CV-6003-01Z-00-DX1.759E4143-1027-4813-B2DC-6BA9EE1C9D14.svs,,
115,TCGA-CV-6433-01Z-00-DX1.069ACB4F-226C-40B6-A141-0E2A1788E68E.svs,,
116,TCGA-CV-6436-01Z-00-DX1.A2BEFED8-4167-417B-9735-09A324793873.svs,,
117,TCGA-CV-6441-01Z-00-DX1.F82A4394-A84E-4392-8988-60BFEAF705F9.svs,,
118,TCGA-CV-6933-01Z-00-DX1.2AF4A57B-EEED-4781-8C7B-74C542D60605.svs,,
119,TCGA-CV-6934-01Z-00-DX1.74872ADE-CCBF-4646-BE15-8013367683E3.svs,,
120,TCGA-CV-6935-01Z-00-DX1.9C449CB2-FB6D-41D1-A4A6-3069DC84A697.svs,,
121,TCGA-CV-6936-01Z-00-DX1.3065C974-E4DF-4BEF-9300-9E400E4513CB.svs,,
122,TCGA-CV-6937-01Z-00-DX1.ED1E9F40-F6D4-4505-9E50-97D72AB169CA.svs,,
123,TCGA-CV-6938-01Z-00-DX1.8D0880C1-2E01-4954-95C0-6F15FF0F0B0A.svs,,
124,TCGA-CV-6939-01Z-00-DX1.20CE5EC1-FE6A-4AD2-A968-135267CAB7E0.svs,,
125,TCGA-CV-6940-01Z-00-DX1.968ED49C-776E-49A5-A316-976809291A5E.svs,,
126,TCGA-CV-6942-01Z-00-DX1.68305A75-E773-4CAA-B77F-69848F50CB94.svs,,
127,TCGA-CV-6945-01Z-00-DX1.F2533BF5-3C26-43BB-A5D1-5CEA4B065D6C.svs,,
128,TCGA-CV-6948-01Z-00-DX1.5FBC4FBA-681D-45AB-BE39-3976CED6A550.svs,,
129,TCGA-CV-6951-01Z-00-DX1.3C450DCF-B884-4C57-A60F-23D8C3F94CAF.svs,,
130,TCGA-CV-6952-01Z-00-DX1.F3716B4F-DC4B-4AC0-9397-E93BFB5E7688.svs,,
131,TCGA-CV-6953-01Z-00-DX1.2CCF64F9-3DD2-493D-87A0-D9BB10D06FD7.svs,,
132,TCGA-CV-6954-01Z-00-DX1.5C50D51D-3741-4B02-AD06-95D2E0CC7570.svs,,
133,TCGA-CV-6955-01Z-00-DX1.7D446665-7BBE-4D25-9320-AB52260C05F2.svs,,
134,TCGA-CV-6956-01Z-00-DX1.EB7DE6CC-540E-4257-B596-80F310B93C81.svs,,
135,TCGA-CV-6959-01Z-00-DX1.AEC54909-0A3A-43E2-966C-7410CD7488EF.svs,,
136,TCGA-CV-6960-01Z-00-DX1.97F33F26-2BE3-46C2-AC9D-86F69DA2FE2D.svs,,
137,TCGA-CV-6961-01Z-00-DX1.325AA036-BCD6-450E-96B2-1317C4DB2412.svs,,
138,TCGA-CV-6962-01Z-00-DX1.7BF8A1EF-06D7-4DC1-98F3-0A845744A90B.svs,,
139,TCGA-CV-7089-01Z-00-DX1.62C30ED2-05CD-4696-B838-5B620434B4A7.svs,,
140,TCGA-CV-7091-01Z-00-DX1.A10F93CD-DDCF-47E0-A78C-B13BFC4C49E1.svs,,
141,TCGA-CV-7095-01Z-00-DX1.0D531563-9863-480D-9B60-1239E88A8D65.svs,,
142,TCGA-CV-7097-01Z-00-DX1.2B1116BD-7DC8-41BC-B17A-B2CD607C4CA3.svs,,
143,TCGA-CV-7099-01Z-00-DX1.7FECEF6F-9690-4331-A80C-ABACC8E5BC31.svs,,
144,TCGA-CV-7100-01Z-00-DX1.44DFCAC1-2567-40E7-8F03-AF1FB742B012.svs,,
145,TCGA-CV-7101-01Z-00-DX1.0EBF4A94-904A-416D-ACB3-A7E2581AD832.svs,,
146,TCGA-CV-7104-01Z-00-DX1.2BE927ED-55FB-4410-8E01-64FC5FF536A0.svs,,
147,TCGA-CV-7178-01Z-00-DX1.8938642C-55C3-4FAD-9106-0CA8B1040B9D.svs,,
148,TCGA-CV-7180-01Z-00-DX1.9C31E39D-548C-4587-9FF1-18B1F1E0BE22.svs,,
149,TCGA-CV-7183-01Z-00-DX1.B90BA26B-F922-4C10-BCA4-203E1453D4B3.svs,,
150,TCGA-CV-7235-01Z-00-DX1.4779177A-2956-41BC-8324-00729FEE8B9A.svs,,
151,TCGA-CV-7236-01Z-00-DX1.0755A8D7-0E79-471B-8C3B-C4CBD2733FD3.svs,,
152,TCGA-CV-7238-01Z-00-DX1.125B2906-3C04-46F7-887B-044BDA3724A2.svs,,
153,TCGA-CV-7245-01Z-00-DX1.9128EEC2-17DC-4DCA-8B91-508A0C0C52D2.svs,,
154,TCGA-CV-7247-01Z-00-DX1.C4EA48AC-B844-4A4E-B2E4-31902F99FB7A.svs,,
155,TCGA-CV-7248-01Z-00-DX1.2999E357-833B-4CBB-B524-1A7AA85914E6.svs,,
156,TCGA-CV-7250-01Z-00-DX1.09076F2E-1DFF-4E5B-944D-53E2B778FA85.svs,,
157,TCGA-CV-7252-01Z-00-DX1.01B710B3-B69F-4DE2-BF2B-06048EDA7A14.svs,,
158,TCGA-CV-7254-01Z-00-DX1.ACCE315D-AA82-462C-A84E-5ECE487A179A.svs,,
159,TCGA-CV-7255-01Z-00-DX1.11D5B324-D223-4130-9CF1-1B138519A4A1.svs,,
160,TCGA-CV-7261-01Z-00-DX1.3D2FFD24-B6EE-4FA3-ACCB-5D02215B35BA.svs,,
161,TCGA-CV-7263-01Z-00-DX1.F3BC8C3D-BD3B-4663-9C3B-251ECAA4414D.svs,,
162,TCGA-CV-7418-01Z-00-DX1.2E40E4A0-7A9C-4593-987C-CB0849D41AC7.svs,,
163,TCGA-CV-7422-01Z-00-DX1.AD56277C-5035-4B2F-957C-CB240EFB5669.svs,,
164,TCGA-CV-7424-01Z-00-DX1.E9C70A9F-6711-449B-AE3D-C16EB86F5797.svs,,
165,TCGA-CV-7425-01Z-00-DX1.D35EB305-DFB5-494D-A350-359A6CDECAC3.svs,,
166,TCGA-CV-7428-01Z-00-DX1.65D29246-D251-489D-9DA3-15E70B085942.svs,,
167,TCGA-CV-7429-01Z-00-DX1.34A438BE-1657-4965-BC1B-B22A42C1717C.svs,,
168,TCGA-CV-7434-01Z-00-DX1.0D68AE7B-F7E9-432D-BBFC-68D39C136845.svs,,
169,TCGA-CV-7435-01Z-00-DX1.BE5B087F-0855-41B6-B300-FF43886B3731.svs,,
170,TCGA-CV-7437-01Z-00-DX1.3A0E4FC8-40D0-4D4A-9FAE-1B6BC9F00620.svs,,
171,TCGA-CV-7438-01Z-00-DX1.DE00CAA6-5750-4231-A2D3-7F8CF789E512.svs,,
172,TCGA-CV-7446-01Z-00-DX1.AF253414-EAD7-49FB-8B87-EA10C4BD49D4.svs,,
173,TCGA-CV-A45R-01Z-00-DX1.020DC147-B033-4282-976E-D254F9C19E09.svs,,
174,TCGA-CV-A45T-01Z-00-DX1.177325D9-205C-4F1D-B85C-E078D57F47F9.svs,,
175,TCGA-CV-A45U-01Z-00-DX1.ABAEB988-816B-4644-B3A8-C2A83679E28E.svs,,
176,TCGA-CV-A45W-01Z-00-DX1.6123D9EE-BB0B-479E-9CCF-345AAD567E9C.svs,,
177,TCGA-CV-A45X-01Z-00-DX1.4DD5139A-A65A-4E9D-8999-B38B17EE1921.svs,,
178,TCGA-CV-A45Y-01Z-00-DX1.14FF40A6-2D41-418A-B908-6095ABF7FD13.svs,,
179,TCGA-CV-A45Z-01Z-00-DX1.BAA8DD77-82AE-4441-ADDD-F41FF3476FEB.svs,,
180,TCGA-CV-A463-01Z-00-DX1.5391495E-FADF-4F35-AA41-17CF8D80E102.svs,,
181,TCGA-CV-A464-01Z-00-DX1.EB6A9C70-8C6C-4CCD-B811-087C1BAB37BE.svs,,
182,TCGA-CV-A468-01Z-00-DX1.4AAA23F8-C254-4076-98B3-FFC78D3CC66A.svs,,
183,TCGA-CV-A6JO-01Z-00-DX1.6A0D34AE-37BA-47A5-88AF-87A273F546F4.svs,,
184,TCGA-CV-A6JT-01Z-00-DX1.3B772BC7-ACAA-4DFF-9A51-2F954EE3B0A2.svs,,
185,TCGA-CV-A6JU-01Z-00-DX1.35A3A1F0-9D6C-4794-B501-E56E48C51DF9.svs,,
186,TCGA-CV-A6JY-01Z-00-DX1.0326449A-DADA-43C5-8B2C-1B3C662A3D7A.svs,,
187,TCGA-CV-A6K2-01Z-00-DX1.C037C52C-9B5A-4F6D-8A9F-A3F771DF79F8.svs,,
188,TCGA-CX-7085-01Z-00-DX1.253749E8-5D44-4E77-B7EB-26F780D83B5A.svs,,
189,TCGA-CX-7086-01Z-00-DX1.DDDA3936-9488-425E-BA87-045ECB10194E.svs,,
190,TCGA-CX-7219-01Z-00-DX1.281050F5-06AE-497D-8153-355FB7E8076D.svs,,
191,TCGA-CX-A4AQ-01Z-00-DX1.31ECF3F8-7BAF-4395-8163-DAC2BE88CE06.svs,,
192,TCGA-D6-6515-01Z-00-DX1.5827e8bc-823d-4a7b-98c5-ddf7a8aa7f1a.svs,,
193,TCGA-D6-6515-01Z-00-DX2.270E24EB-B75B-4DA4-AD7D-217DBC83A3D7.svs,,
194,TCGA-D6-6516-01Z-00-DX2.4A6963D4-CA12-49D1-B5E8-154A191FE1C7.svs,,
195,TCGA-D6-6516-01Z-00-DX1.4f63eddb-5f99-498f-b488-772ab5a34dc3.svs,,
196,TCGA-D6-6517-01Z-00-DX1.38640ebf-b5c0-4ce3-a731-9013598ac7b4.svs,,
197,TCGA-D6-6517-01Z-00-DX2.7B92189A-23C5-4EA1-989E-F9C641B49020.svs,,
198,TCGA-D6-6823-01Z-00-DX1.7291f093-209b-4e88-8ceb-842f7c5707c0.svs,,
199,TCGA-D6-6823-01Z-00-DX2.21CB201E-840D-48E4-8054-5594732193CD.svs,,
200,TCGA-D6-6826-01Z-00-DX2.9828BD5E-B902-41B4-8ECA-0A8DDEFFFC75.svs,,
201,TCGA-D6-6826-01Z-00-DX1.9346b65d-ffc0-46ed-b68b-e18b2a43c5ea.svs,,
202,TCGA-D6-6827-01Z-00-DX1.4606a46b-6b03-4011-b469-7328b3949727.svs,,
203,TCGA-D6-6827-01Z-00-DX2.C31227BB-6152-47D7-BAF7-66F815AD25CB.svs,,
204,TCGA-D6-8568-01Z-00-DX1.70A20D5E-6628-4F2E-B808-D20BEB7DB3BF.svs,,
205,TCGA-D6-8568-01Z-00-DX2.061A6C5A-FA4D-4DD3-A5A0-2C6ED160F869.svs,,
206,TCGA-D6-8569-01Z-00-DX1.3EDD303B-A2B2-4B31-8D26-272AB383FD11.svs,,
207,TCGA-D6-8569-01Z-00-DX2.F5DD75B7-58AD-4BA9-88A6-0F56124A4D44.svs,,
208,TCGA-D6-A4Z9-01Z-00-DX1.02AB85C7-7FF0-47C3-A38D-58FAAC3E17C6.svs,,
209,TCGA-D6-A4ZB-01Z-00-DX1.29C9A904-A3E4-4C45-B64A-10F6E4C6756B.svs,,
210,TCGA-D6-A6EK-01Z-00-DX1.E2A056C2-ADEF-4800-86E9-1B95E5FB5F88.svs,,
211,TCGA-D6-A6EM-01Z-00-DX1.96C63AAE-17AC-4A04-BF6C-19017B8A8030.svs,,
212,TCGA-D6-A6EN-01Z-00-DX1.75E5EC91-8B6E-4C5F-8091-9EE8B8D14967.svs,,
213,TCGA-D6-A6EO-01Z-00-DX1.BA27720A-A991-4DE3-8111-33CE7264BADE.svs,,
214,TCGA-D6-A6EP-01Z-00-DX1.C589624E-0713-49A5-9C9C-FE727766A0D4.svs,,
215,TCGA-D6-A6ES-01Z-00-DX1.A6B7B930-DAEC-40C5-B020-2AFB45CEBC8B.svs,,
216,TCGA-D6-A74Q-01Z-00-DX1.57401CAC-050D-4DE4-819A-EC268719EA71.svs,,
217,TCGA-F7-7848-01Z-00-DX1.ddeb9cb5-c474-4fdb-a9a4-7946aca5eecf.svs,,
218,TCGA-F7-8298-01Z-00-DX1.e9df5104-c9a0-43af-a2e8-86d3f4029e03.svs,,
219,TCGA-F7-A50G-01Z-00-DX1.C64C8A3F-048F-48CD-BC77-C3C2C0FFCA3F.svs,,
220,TCGA-F7-A50I-01Z-00-DX1.D777F9AF-D8B8-4EFF-9961-C456EBEB967D.svs,,
221,TCGA-F7-A50J-01Z-00-DX1.D754F90E-8C16-4EFB-97A4-27591CBC250D.svs,,
222,TCGA-F7-A61S-01Z-00-DX1.BD41A8AB-B10D-4020-A00D-47A3A3827955.svs,,
223,TCGA-F7-A61V-01Z-00-DX1.6F80F8B8-59B1-471F-9BD0-FEB02AB314D3.svs,,
224,TCGA-F7-A61W-01Z-00-DX1.1CD8D4F9-6144-43B9-ACE4-A698CE516968.svs,,
225,TCGA-F7-A620-01Z-00-DX1.E0DA4A79-6F9B-4F7C-912E-4A4514DF8F49.svs,,
226,TCGA-F7-A623-01Z-00-DX1.230FB4CB-F266-4E12-8BB5-EA85CF4DF98E.svs,,
227,TCGA-F7-A624-01Z-00-DX1.5626052F-EA0A-43E0-B011-43276FA282C5.svs,,
228,TCGA-H7-A6C4-01Z-00-DX1.0A41FEF9-3604-4982-BEFB-2438861C62D4.svs,,
229,TCGA-H7-A6C5-01Z-00-DX1.83DDF18E-DCE1-4AC9-829F-0A5F76AB8AE7.svs,,
230,TCGA-HD-7753-01Z-00-DX1.0B1217AD-76F4-488A-BE50-641F00AA2DB8.svs,,
231,TCGA-HD-7831-01Z-00-DX1.a723404e-c5ae-4c02-b338-4fa9801ba5ff.svs,,
232,TCGA-HD-7832-01Z-00-DX1.2240D7A6-AF1F-43F9-9748-05498FEECAD5.svs,,
233,TCGA-HD-7917-01Z-00-DX1.0EA6719C-01AD-4EBE-B4CD-91471D7422EA.svs,,
234,TCGA-HD-8224-01Z-00-DX1.2b08e329-bb26-4605-bb3b-b257cef561b2.svs,,
235,TCGA-HD-8314-01Z-00-DX1.2BB5E2CD-5F68-416F-BB93-5C35B26B44CD.svs,,
236,TCGA-HD-8634-01Z-00-DX1.DD4A56A4-A557-478D-BF86-F3764583D26E.svs,,
237,TCGA-HD-8635-01Z-00-DX1.3A830969-5E7F-422C-8753-E4AEFEAED6B8.svs,,
238,TCGA-HD-A4C1-01Z-00-DX1.AAE02372-CA5D-463D-937B-B88A1C5321F9.svs,,
239,TCGA-HD-A633-01Z-00-DX1.0E062B5C-BCD1-42FF-A48F-4EC231D705BF.svs,,
240,TCGA-HD-A634-01Z-00-DX1.A9D1976D-E5F0-4A99-9D33-21F5C6932FEB.svs,,
241,TCGA-HD-A6HZ-01Z-00-DX1.DA05A854-E793-4CEA-A18D-0D5D2C0B4FE9.svs,,
242,TCGA-HD-A6I0-01Z-00-DX1.FB5715C4-D13D-44C6-BCCF-A4819F6C5323.svs,,
243,TCGA-IQ-7630-01Z-00-DX1.a0b303aa-5ffa-4d47-9fa4-df225210168e.svs,,
244,TCGA-IQ-7631-01Z-00-DX1.037140e2-1a55-48f3-92d1-ab3dda9b2a7b.svs,,
245,TCGA-IQ-7632-01Z-00-DX1.6c1bfb17-4ed2-4a1b-8735-0a9b1b743985.svs,,
246,TCGA-IQ-A61E-01Z-00-DX1.92B490BD-78B3-4A36-A09D-01EDD57447F6.svs,,
247,TCGA-IQ-A61G-01Z-00-DX1.49645FCF-B103-4FEC-8FF6-2D720D908E01.svs,,
248,TCGA-IQ-A61H-01Z-00-DX1.EAB7367A-7283-4FEE-AE8E-9B81000C7C68.svs,,
249,TCGA-IQ-A61J-01Z-00-DX1.EE2EEE5B-949A-441E-9FA0-60627020E29D.svs,,
250,TCGA-IQ-A61K-01Z-00-DX1.92AE10A1-0F59-48DD-A259-6C1B9BD63689.svs,,
251,TCGA-IQ-A61L-01Z-00-DX1.CC0D8394-A93C-42EC-9FC8-F0D3A7D595B6.svs,,
252,TCGA-IQ-A61O-01Z-00-DX1.9ECA5801-3913-45B1-845D-13674F15439E.svs,,
253,TCGA-IQ-A6SG-01Z-00-DX1.3A03D675-BE6D-49E5-9FC2-B0E4CE967D09.svs,,
254,TCGA-IQ-A6SH-01Z-00-DX1.ABD0AC83-4B41-4CC0-A044-4400F885CB9E.svs,,
255,TCGA-KU-A66S-01Z-00-DX1.195F55BC-4F8F-4039-8E12-4B18C53A8B04.svs,,
256,TCGA-KU-A66T-01Z-00-DX1.0166566D-9742-4551-846A-92BAE7F144A9.svs,,
257,TCGA-KU-A6H7-01Z-00-DX1.AFBBE7A7-6261-499F-AEC3-31AEFF1AB651.svs,,
258,TCGA-KU-A6H8-01Z-00-DX1.35F8655C-B91D-43CE-8E2D-FAC479E434DE.svs,,
259,TCGA-MT-A51W-01Z-00-DX1.92B14BE2-36B1-4A2D-A735-DE6D631006A7.svs,,
260,TCGA-MT-A51X-01Z-00-DX1.A7469A54-DDD5-4B3E-A437-F51FBDD8B158.svs,,
261,TCGA-MT-A67A-01Z-00-DX1.7C12D59B-185E-4A25-B67F-A4ECEBE3746A.svs,,
262,TCGA-MT-A67D-01Z-00-DX1.D7A8AEAE-5328-4C19-B29F-8172EA4EA18E.svs,,
263,TCGA-MT-A67F-01Z-00-DX1.2266D11A-C5E7-4D18-949E-409331EF905C.svs,,
264,TCGA-MT-A67G-01Z-00-DX1.CC0030DC-7F1D-45D2-85D3-4D32BDA585B5.svs,,
265,TCGA-MZ-A7D7-01Z-00-DX1.A9E4D12E-1B8B-4499-B805-7FBA8D69A7DA.svs,,
266,TCGA-P3-A5Q5-01Z-00-DX1.A5CDF9E0-2F77-465F-B910-8FA7717F3E16.svs,,
267,TCGA-P3-A5QA-01Z-00-DX1.4EA8DD62-AF4F-4872-B2AA-F40125D45D3A.svs,,
268,TCGA-P3-A5QE-01Z-00-DX1.AC509BDE-864F-4E38-A693-09EE13C666A5.svs,,
269,TCGA-P3-A5QF-01Z-00-DX1.EC33D817-A9FF-4406-9FE4-12D0F37AA189.svs,,
270,TCGA-P3-A6SX-01Z-00-DX1.AB3C5814-D645-4ED3-B81D-683E9FA0BBA5.svs,,
271,TCGA-P3-A6T2-01Z-00-DX1.693C40C7-0980-4426-B2D2-514AC727A302.svs,,
272,TCGA-P3-A6T4-01Z-00-DX1.5DC1C4B4-7BB2-44AE-8D7A-FFFA3CB4BE63.svs,,
273,TCGA-P3-A6T6-01Z-00-DX1.4873798C-A2AD-40D5-B5B3-FCF75735C4F3.svs,,
274,TCGA-P3-A6T8-01Z-00-DX1.E3B6BA9A-3E96-4CCD-9C0F-52E9D27F1350.svs,,
275,TCGA-QK-A64Z-01Z-00-DX3.4C6D6F13-08E5-41DD-BE8F-D89087D00F22.svs,,
276,TCGA-QK-A64Z-01Z-00-DX4.370068FC-E205-494A-A5C1-0CBAFE2A28F2.svs,,
277,TCGA-QK-A64Z-01Z-00-DX2.96E8ABB3-3925-402B-8E51-7CF8CA0C63B9.svs,,
278,TCGA-QK-A64Z-01Z-00-DX1.A894D5AB-8914-412A-B719-E4ED659C8D88.svs,,
279,TCGA-QK-A652-01Z-00-DX1.CCE949FD-A9F4-4EE2-8A5E-C1AED3852274.svs,,
280,TCGA-QK-A6IG-01Z-00-DX1.857DDCAF-E225-4A1D-94C7-FEA5BCCDE35E.svs,,
281,TCGA-QK-A6II-01Z-00-DX1.26444044-1A2C-4731-9169-10C2242BCA11.svs,,
282,TCGA-QK-A6IJ-01Z-00-DX1.D45AABDE-401E-41B0-9F56-BE83421D7038.svs,,
283,TCGA-QK-A6V9-01Z-00-DX1.0D202E91-5205-4888-A40D-381F7534B34A.svs,,
284,TCGA-QK-A6VB-01Z-00-DX1.FE7E0C89-BB9B-479F-97B0-40B52735E8F7.svs,,
285,TCGA-QK-A8Z8-01Z-00-DX2.31A487D0-4BAE-4C99-8475-1737EFC8E4E5.svs,,
286,TCGA-QK-A8Z8-01Z-00-DX1.7C01D3B3-A21A-43BF-B09A-0FC31B63CC71.svs,,
287,TCGA-QK-A8Z9-01Z-00-DX1.41A4F270-25E0-4437-BE38-7D0D1A0FA901.svs,,
288,TCGA-QK-A8ZB-01Z-00-DX1.EBCCEFBD-C1AB-4513-979D-9D99468C4BAA.svs,,
289,TCGA-QK-AA3J-01Z-00-DX1.ABCA519E-CF09-4FB3-812F-A977C4F0BA91.svs,,
290,TCGA-RS-A6TO-01Z-00-DX1.394CBA89-802C-4B88-98ED-7E173BCB39EA.svs,,
291,TCGA-RS-A6TP-01Z-00-DX1.C8674492-472E-4EAC-8DBC-B1004C30BD9C.svs,,
292,TCGA-T2-A6X2-01Z-00-DX1.8A72CC59-D322-4C0B-AD52-ACF91CC3B72F.svs,,
293,TCGA-T3-A92M-01Z-00-DX2.FD2DF0AC-5A81-4D9F-8DB5-63CD5415DEAF.svs,,
294,TCGA-T3-A92M-01Z-00-DX1.1B471D25-E648-4BFE-AE17-BC15ABF7E101.svs,,
295,TCGA-T3-A92M-01Z-00-DX3.9117ABA6-D184-4EA1-B7BA-6006427DC59D.svs,,
296,TCGA-T3-A92N-01Z-00-DX3.E58A0E28-D773-493B-8119-5883F1AA9B79.svs,,
297,TCGA-T3-A92N-01Z-00-DX1.9A75D592-5F85-45AE-9424-B032525F99D7.svs,,
298,TCGA-T3-A92N-01Z-00-DX2.A08786DD-AF48-4551-BF71-E41C371C97C7.svs,,
299,TCGA-TN-A7HI-01Z-00-DX1.C216A80D-616A-439A-8BC0-AE6FAC938CA1.svs,,
300,TCGA-TN-A7HL-01Z-00-DX1.CD7BE3E0-0814-499F-829E-928890BB26F3.svs,,
301,TCGA-UF-A718-01Z-00-DX1.D7364E57-41D6-4865-B194-9448FF17E1EE.svs,,
302,TCGA-UF-A719-01Z-00-DX1.4C4ECC2C-C390-4C5E-A709-CF08C113F1A1.svs,,
303,TCGA-UF-A71A-01Z-00-DX1.92A9BC05-EC68-444F-83ED-D8F83C9FCC02.svs,,
304,TCGA-UF-A71B-01Z-00-DX1.CCFFEF75-2940-4B3C-AC75-ED66F1BF449E.svs,,
305,TCGA-UF-A71D-01Z-00-DX1.4372D70E-9EF5-444D-AA78-A64FE53519BF.svs,,
306,TCGA-UF-A71E-01Z-00-DX1.030F4733-5EBE-4E86-AC31-9A3C96A65BF5.svs,,
307,TCGA-UF-A7J9-01Z-00-DX1.A9C90563-3D51-4953-9A41-0884A5634F99.svs,,
308,TCGA-UF-A7JA-01Z-00-DX1.4BA7AC34-0563-45C4-AAE1-E5CD224432ED.svs,,
309,TCGA-UF-A7JC-01Z-00-DX1.2A922335-3B40-4B4B-B392-48B2B8848042.svs,,
310,TCGA-UF-A7JD-01Z-00-DX1.162BC8A7-BBFB-4DFD-9643-5D6D339C66B5.svs,,
311,TCGA-UF-A7JF-01Z-00-DX1.A0DE60C2-9C0A-42C8-84F6-F9D2EA675EEA.svs,,
312,TCGA-UF-A7JH-01Z-00-DX1.E14157A1-F6D6-4E54-9FE1-6D1DC48C37A6.svs,,
313,TCGA-UF-A7JJ-01Z-00-DX1.C540BC43-FCAB-45DC-86BD-081CAE47A018.svs,,
314,TCGA-UF-A7JK-01Z-00-DX1.7CEA17F6-1EAC-4B48-A08F-B81ADEBE74D5.svs,,
315,TCGA-UF-A7JT-01Z-00-DX1.A8F8DEA4-408C-4138-AE9C-D28978E58FA3.svs,,
316,TCGA-UF-A7JV-01Z-00-DX1.55EF22B7-002A-4CCD-BBD4-99DDE19B3EA7.svs,,
317,TCGA-WA-A7H4-01Z-00-DX1.7D3E529C-F062-41CB-A0D0-455BCDE63C31.svs,,
318,TCGA-WA-A7H4-01Z-00-DX2.40997C97-F0B1-4943-8DD6-BD3F8AE3384F.svs,,
