,train,val,test
88,TCGA-DU-6397-01Z-00-DX1.82694102-b70e-4919-bd88-644692606d52.svs,TCGA-TQ-A7RQ-01Z-00-DX1.6351D204-06EA-4FDF-BCA2-B9448AE10F95.svs,TCGA-TQ-A7RQ-01Z-00-DX1.6351D204-06EA-4FDF-BCA2-B9448AE10F95.svs
89,TCGA-DU-6399-01Z-00-DX1.1a964643-a0f0-4338-8976-3bf5f832236c.svs,TCGA-TQ-A7RR-01Z-00-DX1.45839A23-093F-4BDE-8FF3-642DE69BD656.svs,TCGA-TQ-A7RR-01Z-00-DX1.45839A23-093F-4BDE-8FF3-642DE69BD656.svs
90,TCGA-DU-6400-01Z-00-DX1.46dd4fdb-66b4-445e-b9b7-c0eb8c114ed7.svs,TCGA-TQ-A7RS-01Z-00-DX1.D03F0DCF-1713-4ACA-AA75-6156995A5193.svs,TCGA-TQ-A7RS-01Z-00-DX1.D03F0DCF-1713-4ACA-AA75-6156995A5193.svs
91,TCGA-DU-6401-01Z-00-DX1.117ba558-9f05-416d-b621-20c5c83895c8.svs,TCGA-VM-A8CB-01Z-00-DX4.D26731C6-9C13-40B6-9CB1-432249EF4F94.svs,TCGA-VM-A8CB-01Z-00-DX4.D26731C6-9C13-40B6-9CB1-432249EF4F94.svs
92,TCGA-DU-6403-01Z-00-DX1.b08e05bd-9594-40d7-b86b-88dfc38be7ef.svs,TCGA-VM-A8CD-01Z-00-DX9.389ED5EC-ECA4-4C4C-ADF8-2458338C807B.svs,TCGA-VM-A8CD-01Z-00-DX9.389ED5EC-ECA4-4C4C-ADF8-2458338C807B.svs
93,TCGA-DU-6404-01Z-00-DX1.93c15688-f5b2-40bc-85eb-ff2661e16d4e.svs,TCGA-VV-A86M-01Z-00-DX1.3D542AC0-4000-40AA-A574-791B8772F956.svs,TCGA-VV-A86M-01Z-00-DX1.3D542AC0-4000-40AA-A574-791B8772F956.svs
94,TCGA-DU-6405-01Z-00-DX1.f5511a52-10ce-458d-a810-cd9c7fb1a0c6.svs,TCGA-WY-A858-01Z-00-DX1.4D36E628-9C20-46D9-8617-C6903A1535A9.svs,TCGA-WY-A858-01Z-00-DX1.4D36E628-9C20-46D9-8617-C6903A1535A9.svs
95,TCGA-DU-6410-01Z-00-DX1.468e7f40-088d-426a-9458-7079ebcacc98.svs,TCGA-WY-A85D-01Z-00-DX1.FB8C252B-7A88-4B14-B3C9-217E3EA76008.svs,TCGA-WY-A85D-01Z-00-DX1.FB8C252B-7A88-4B14-B3C9-217E3EA76008.svs
96,TCGA-DU-6542-01Z-00-DX1.ccdb126c-5e8b-4094-9282-c2ea5d0d6a04.svs,,
97,TCGA-DU-7006-01Z-00-DX1.F91BD282-C5E5-441D-806E-354A1F78B04F.svs,,
98,TCGA-DU-7009-01Z-00-DX1.EAAC2D49-EFA4-48B1-97D9-5387C25155C4.svs,,
99,TCGA-DU-7010-01Z-00-DX1.542F36CC-9685-4780-94EB-B664CECFF09D.svs,,
100,TCGA-DU-7011-01Z-00-DX1.839D54AF-A0C7-4DE4-A7D0-D19C760FFB3D.svs,,
101,TCGA-DU-7012-01Z-00-DX1.3D0ACB4F-8CBB-47F9-B015-0AFF70928A62.svs,,
102,TCGA-DU-7013-01Z-00-DX1.04BAB2CD-8B7D-480F-92D2-3CC8DA1485BC.svs,,
103,TCGA-DU-7018-01Z-00-DX1.75C2DA95-5661-4CC4-BF42-CF30137CEA9F.svs,,
104,TCGA-DU-7019-01Z-00-DX1.94F228DF-0184-4D7F-9899-CCFEE24959C4.svs,,
105,TCGA-DU-7294-01Z-00-DX1.42C278DB-951F-46DD-A455-7D5ED4AA7CF0.svs,,
106,TCGA-DU-7298-01Z-00-DX1.1A1DDD06-53F9-4641-AC10-B6F78349DC66.svs,,
107,TCGA-DU-7299-01Z-00-DX1.FF3646D8-9491-4692-998A-AABD68CABD56.svs,,
108,TCGA-DU-7300-01Z-00-DX1.296EE79F-D449-4D0A-AF26-9D7F807BAE24.svs,,
109,TCGA-DU-7301-01Z-00-DX1.4495E346-12EE-4730-8682-1D77D02CF5ED.svs,,
110,TCGA-DU-7304-01Z-00-DX1.EA1BD5C1-A8FE-40E1-8287-B703185779CD.svs,,
111,TCGA-DU-7306-01Z-00-DX1.254D61E6-1AE1-43DE-AABB-9FDDAC1355D4.svs,,
112,TCGA-DU-7309-01Z-00-DX1.C4D67475-FE07-4B6A-A766-A4D339A51561.svs,,
113,TCGA-DU-8161-01Z-00-DX1.f8fa74fe-4793-47dc-9dc1-10e636835536.svs,,
114,TCGA-DU-8163-01Z-00-DX1.0f6383ea-6dd4-4424-b7b1-ec19d17d8d1a.svs,,
115,TCGA-DU-8164-01Z-00-DX1.7a39faea-a8f4-4da9-a3e9-b899192445c8.svs,,
116,TCGA-DU-8165-01Z-00-DX1.8d633ff1-6aed-41e5-8518-8856dbe4a718.svs,,
117,TCGA-DU-8166-01Z-00-DX1.82951397-8c63-4c0f-8696-f081b170e21f.svs,,
118,TCGA-DU-8167-01Z-00-DX1.9ec81b46-f1e9-4611-b018-74f398cb4e90.svs,,
119,TCGA-DU-8168-01Z-00-DX1.e89da367-c6d4-4eb6-8d2e-96a0f8c8cd4a.svs,,
120,TCGA-DU-A5TP-01Z-00-DX1.93C7592D-91A7-4A89-96A8-190654A36BA9.svs,,
121,TCGA-DU-A5TR-01Z-00-DX1.87D9C8FE-7163-4E84-BA81-2B02E0193377.svs,,
122,TCGA-DU-A5TT-01Z-00-DX1.86A745B4-0819-400D-9044-9A5ADC5276C7.svs,,
123,TCGA-DU-A5TU-01Z-00-DX1.6816DF90-0684-4F6C-BCCE-D293BE9AD93D.svs,,
124,TCGA-DU-A5TW-01Z-00-DX1.8129468D-0B48-4EAA-BF6C-BA18DDA4E56C.svs,,
125,TCGA-DU-A6S2-01Z-00-DX1.41E939D2-DE06-4BAB-9600-A1B2DDACA4D8.svs,,
126,TCGA-DU-A6S3-01Z-00-DX1.08CE6930-D4E8-4084-A8C0-F2911B069E72.svs,,
127,TCGA-DU-A6S7-01Z-00-DX1.2F255110-F730-4CA5-A4EC-982A6423346D.svs,,
128,TCGA-DU-A6S8-01Z-00-DX1.278DE6CD-0564-4331-B68D-6F4B7121BAD1.svs,,
129,TCGA-DU-A76L-01Z-00-DX1.1FCFF046-82EF-42B4-937F-CEFD63D3E713.svs,,
130,TCGA-DU-A76R-01Z-00-DX1.EDE40E2C-2364-4B22-B787-E07E0821FF56.svs,,
131,TCGA-DU-A7T6-01Z-00-DX1.9FCFC32F-0D18-4CE5-8CF3-34A7732FD76D.svs,,
132,TCGA-DU-A7T8-01Z-00-DX1.2D5A2041-46F5-4571-A933-2629E7617B31.svs,,
133,TCGA-DU-A7TA-01Z-00-DX1.C0013D54-C292-4060-99F6-A6AB4E54FAA5.svs,,
134,TCGA-DU-A7TB-01Z-00-DX1.D81A49F7-D5B5-42AC-BB15-24A8DBF3E2F3.svs,,
135,TCGA-DU-A7TC-01Z-00-DX1.75739C13-07E4-418F-B336-E0421F3F0366.svs,,
136,TCGA-DU-A7TD-01Z-00-DX1.CDC41902-3673-4FDA-B4A5-4A453CF1362C.svs,,
137,TCGA-DU-A7TI-01Z-00-DX1.4D83F5FC-F203-405A-AF16-5CA5F76E5001.svs,,
138,TCGA-DU-A7TJ-01Z-00-DX1.25849F8A-8BA3-4DAD-B23D-0FA6144FC0D1.svs,,
139,TCGA-E1-A7YE-01Z-00-DX1.5F30A757-235B-47FB-9388-CD4608DA06B3.svs,,
140,TCGA-E1-A7YH-01Z-00-DX1.A3F73A7D-9411-4A62-AADB-1725476C0E47.svs,,
141,TCGA-E1-A7YJ-01Z-00-DX1.199900DB-6829-49BB-B139-9C344BD4D810.svs,,
142,TCGA-E1-A7YL-01Z-00-DX1.EA6413B5-B000-49AA-97CC-8E9A2495EED1.svs,,
143,TCGA-E1-A7YN-01Z-00-DX1.74D8BD5D-F0C9-4BD5-8FEC-E1B57E0FEF5C.svs,,
144,TCGA-E1-A7YO-01Z-00-DX1.54EB75BF-B01E-4C24-9ADB-78D85C8F1BDC.svs,,
145,TCGA-E1-A7YS-01Z-00-DX1.91926274-81BC-4E06-B13D-5A6966BCD918.svs,,
146,TCGA-E1-A7YU-01Z-00-DX1.DEA6CA8D-FF4F-4663-88D9-8D43E2443450.svs,,
147,TCGA-E1-A7YW-01Z-00-DX1.E64A0F63-0346-4668-B67D-EF7D0358AC4E.svs,,
148,TCGA-E1-A7YY-01Z-00-DX1.B652C843-4122-453A-B67B-68DD0ADE4476.svs,,
149,TCGA-E1-A7Z2-01Z-00-DX1.241303FD-1841-4BF1-AB52-803B10647049.svs,,
150,TCGA-E1-A7Z4-01Z-00-DX1.5AA456AE-A544-4381-A511-609E58FB95BE.svs,,
151,TCGA-E1-A7Z4-01Z-00-DX2.4DFFB8EE-BE6E-46F0-AC6D-8CC65BDA9441.svs,,
152,TCGA-E1-A7Z6-01Z-00-DX1.85795D31-F597-4AE3-8AE0-7394A428936A.svs,,
153,TCGA-EZ-7264-01Z-00-DX1.80a61d74-77d9-4998-bb55-213767a588ff.svs,,
154,TCGA-F6-A8O3-01Z-00-DX1.64B49CF2-4626-48BE-88B5-646E0BDF520C.svs,,
155,TCGA-F6-A8O4-01Z-00-DX1.28B744E2-072B-469B-9DDE-4DB6ADC57777.svs,,
156,TCGA-FG-5962-01Z-00-DX1.3df4ee8a-9be3-482e-a0d6-4e4d9c3c9f54.svs,,
157,TCGA-FG-5963-01Z-00-DX1.7bcacb10-cec1-4397-9c3a-bf08cab7d63d.svs,,
158,TCGA-FG-5964-01Z-00-DX1.971827c7-4e41-4b8c-af02-01b340cf4cbd.svs,,
159,TCGA-FG-5965-01Z-00-DX1.f317c968-bc3d-47dc-b608-41cb98b6608e.svs,,
160,TCGA-FG-6688-01Z-00-DX1.8f282d89-9838-4295-8c58-9ee29d915b07.svs,,
161,TCGA-FG-6689-01Z-00-DX1.378dc7f0-a35e-4157-bcb3-1bb8bf87fee8.svs,,
162,TCGA-FG-6690-01Z-00-DX1.69e8e3dd-91a5-442c-b0c9-8da45828b2c5.svs,,
163,TCGA-FG-6691-01Z-00-DX1.d5e614cf-985b-4ca1-9ded-4ff57e938df1.svs,,
164,TCGA-FG-6692-01Z-00-DX1.719e6a21-c620-46a4-a47e-fb0fccc34cec.svs,,
165,TCGA-FG-7634-01Z-00-DX1.BF0F2F3E-2CAD-495C-A0E6-D8194BCC4A77.svs,,
166,TCGA-FG-7636-01Z-00-DX1.BD12D54F-E266-4950-AB43-912C714E338C.svs,,
167,TCGA-FG-7638-01Z-00-DX1.27EE5A65-D5D9-41B9-998E-049764C18DC8.svs,,
168,TCGA-FG-7643-01Z-00-DX1.2F1D1287-FC69-4A7A-B401-9F48C0A2A7B9.svs,,
169,TCGA-FG-8181-01Z-00-DX1.2902c472-2ec1-4e6c-a31e-e04b693ae4fb.svs,,
170,TCGA-FG-8182-01Z-00-DX1.287825ff-7486-455b-b3d7-90200806ae87.svs,,
171,TCGA-FG-8185-01Z-00-DX1.99b9779e-d967-47c6-836c-8b71a335b9a0.svs,,
172,TCGA-FG-8186-01Z-00-DX1.61031186-ca17-4c25-b7e8-b9a3f99a8242.svs,,
173,TCGA-FG-8187-01Z-00-DX1.4af1e387-0e5f-43e2-a237-fad93a0209a7.svs,,
174,TCGA-FG-8187-01Z-00-DX2.e9ba4a17-f5b7-4786-b4f3-29e0d79b5985.svs,,
175,TCGA-FG-8189-01Z-00-DX1.3B81D484-0399-44AE-8D64-8498D2691139.svs,,
176,TCGA-FG-8191-01Z-00-DX1.cf5a8abc-ba6d-438f-b070-95fc79ba0fce.svs,,
177,TCGA-FG-A4MT-02Z-00-DX6.0CD6853F-A85E-4AD5-86BD-0925F6542453.svs,,
178,TCGA-FG-A4MT-02Z-00-DX2.9CCA63C2-537E-4830-B6C3-ADF6F614AFF3.svs,,
179,TCGA-FG-A4MT-02Z-00-DX4.5CC76ADE-AFCE-4BDC-AC27-4CD962926AD6.svs,,
180,TCGA-FG-A4MT-02Z-00-DX3.1EB377EB-35FD-420F-9CD9-4A9E4B75EB53.svs,,
181,TCGA-FG-A4MT-02Z-00-DX1.F0250524-BEDE-4C23-A3E9-F1D927F5E561.svs,,
182,TCGA-FG-A4MT-02Z-00-DX5.BC137126-2035-4629-BCCF-EDDD39CC7178.svs,,
183,TCGA-FG-A4MU-01Z-00-DX1.F557204B-3E0E-4961-ACCA-0567C66E318F.svs,,
184,TCGA-FG-A4MU-01Z-00-DX2.4E6A0F42-3203-453D-A8BE-D9B451618407.svs,,
185,TCGA-FG-A4MU-01Z-00-DX3.C4DF3CCE-61FC-4E79-A1AA-528F55285147.svs,,
186,TCGA-FG-A4MW-01Z-00-DX1.526F910A-096F-44B7-9D7F-04342332CC4B.svs,,
187,TCGA-FG-A4MW-01Z-00-DX2.2A441E68-6A73-47F7-A3C8-C5656F9CC658.svs,,
188,TCGA-FG-A4MY-01Z-00-DX1.EB81EFA3-9B05-4480-8570-8D16B923D655.svs,,
189,TCGA-FG-A60J-01Z-00-DX1.1A313634-0CA2-40B4-998A-58871CF2A5CE.svs,,
190,TCGA-FG-A60K-01Z-00-DX2.43CB9666-FF7D-4000-8EF4-C56F1619E56E.svs,,
191,TCGA-FG-A60K-01Z-00-DX1.A5997F67-B39A-477A-BE71-BF72FD9596F8.svs,,
192,TCGA-FG-A60L-01Z-00-DX1.BE970739-D829-489B-A697-311021B8CD73.svs,,
193,TCGA-FG-A6J1-01Z-00-DX1.F360DE20-12F7-4727-8A21-C3D3F3EA4AF2.svs,,
194,TCGA-FG-A6J3-01Z-00-DX1.AA7E89A2-D29C-4C47-9905-4016302CC92C.svs,,
195,TCGA-FG-A6J3-01Z-00-DX3.76B18CCB-CE54-4A5D-9B74-8E62AE893147.svs,,
196,TCGA-FG-A6J3-01Z-00-DX2.623EFD35-6640-4E69-991F-4D02757195C0.svs,,
197,TCGA-FG-A6J3-01Z-00-DX4.FB8C5E32-7F05-42C7-9597-DDFD2B842AC5.svs,,
198,TCGA-FG-A6J3-01Z-00-DX5.533723D7-87B8-4070-931C-64BEB265F9EA.svs,,
199,TCGA-FG-A70Y-01Z-00-DX1.9A06E22B-6845-493B-BE36-2FD5A83AF122.svs,,
200,TCGA-FG-A70Z-01Z-00-DX1.ABAF26D5-7AEE-48EE-B13F-0BE7FCEE6280.svs,,
201,TCGA-FG-A710-01Z-00-DX1.78193C8E-38BE-48FC-A64E-D1935F42069C.svs,,
202,TCGA-FG-A711-01Z-00-DX1.69203ECF-0672-428B-81EA-97B94D90E14F.svs,,
203,TCGA-FG-A713-01Z-00-DX2.AFC5E32E-29B6-422B-B867-76BE764A3352.svs,,
204,TCGA-FG-A713-01Z-00-DX4.12FA5CBD-8304-414F-99BD-2FDA6F9DAC00.svs,,
205,TCGA-FG-A713-01Z-00-DX5.E66E88FF-6B6E-40D2-9F5D-32354198475D.svs,,
206,TCGA-FG-A713-01Z-00-DX1.92B1CBC8-BF31-4748-92B6-EA4ACB3366FF.svs,,
207,TCGA-FG-A713-01Z-00-DX3.61A211D7-4E07-48F3-BCA4-B05B0EDE5AB3.svs,,
208,TCGA-FG-A87N-01Z-00-DX1.59E663F0-3B40-4845-A73C-A9E5C0B3955B.svs,,
209,TCGA-FG-A87Q-01Z-00-DX1.FF3D3CFD-BBF1-42F4-8CEA-CF06A2CC451B.svs,,
210,TCGA-FG-A87Q-01Z-00-DX4.9E73D9CC-BE90-4ED4-8F0A-277B25348827.svs,,
211,TCGA-FG-A87Q-01Z-00-DX2.28565DCA-8540-4461-87A4-489A0411DAF2.svs,,
212,TCGA-FG-A87Q-01Z-00-DX3.426D47B6-2D6C-4F6E-9546-2E121A9DDAB2.svs,,
213,TCGA-FN-7833-01Z-00-DX1.0618fcef-d4fc-427f-bcb6-f46f903f6e4b.svs,,
214,TCGA-HT-7467-01Z-00-DX1.F65868BC-8DD4-4ECF-873B-03C8868345B1.svs,,
215,TCGA-HT-7467-01Z-00-DX4.2CD993E3-7E94-4152-952F-4B12AB4F5EF7.svs,,
216,TCGA-HT-7467-01Z-00-DX2.469E8B4F-96A2-4FDB-8397-E585D8AFCB3E.svs,,
217,TCGA-HT-7467-01Z-00-DX3.699E5D9C-7E3C-4559-8F6B-985DF1FC0D23.svs,,
218,TCGA-HT-7468-01Z-00-DX6.45A051E5-82D2-43F4-B160-C2EFBA31AFDA.svs,,
219,TCGA-HT-7468-01Z-00-DX9.41F63F36-2FB3-40A2-9FA5-E448879DB7EE.svs,,
220,TCGA-HT-7468-01Z-00-DX2.F7D1413E-AA30-4C8E-8A1B-F258E25A649B.svs,,
221,TCGA-HT-7468-01Z-00-DX4.4E1782B9-3639-4C7C-B98D-42774CCDC377.svs,,
222,TCGA-HT-7468-01Z-00-DX3.623EF604-9D08-4596-8917-E5609A1CFBE1.svs,,
223,TCGA-HT-7468-01Z-00-DX5.54889415-0D9B-4472-95F6-355D3284572F.svs,,
224,TCGA-HT-7468-01Z-00-DX7.64F8DF3B-5821-4BCB-80E5-1252F9EB8DFD.svs,,
225,TCGA-HT-7468-01Z-00-DX1.9141B9CC-C84D-4226-984C-1DD9E98E4A8D.svs,,
226,TCGA-HT-7468-01Z-00-DX8.BC4AF8CA-E49E-455E-A32F-A99474209DE9.svs,,
227,TCGA-HT-7469-01Z-00-DX1.53A588BD-3B74-4DB6-BE8D-A6E80119E3EB.svs,,
228,TCGA-HT-7470-01Z-00-DX4.204D0CF2-A22E-4428-8E8C-572432B86280.svs,,
229,TCGA-HT-7470-01Z-00-DX2.F82901CA-7C4E-45EC-BF2D-A5F2AB243896.svs,,
230,TCGA-HT-7470-01Z-00-DX5.61392B7D-7FEA-401B-A16E-84DFBA7A3C6F.svs,,
231,TCGA-HT-7470-01Z-00-DX6.FCC6D7FE-FE43-4909-9505-6E90580A8F26.svs,,
232,TCGA-HT-7470-01Z-00-DX3.9061D478-51A5-4D94-9D26-EE7060F7D723.svs,,
233,TCGA-HT-7470-01Z-00-DX7.B346741D-683F-4F57-AF40-A8C3928F7D79.svs,,
234,TCGA-HT-7470-01Z-00-DX8.B6CADB4F-D127-4301-BD47-ED5AB38EEB69.svs,,
235,TCGA-HT-7470-01Z-00-DX9.27D6011C-13F4-43EB-B114-20193EA59044.svs,,
236,TCGA-HT-7473-01Z-00-DX1.B100DAD7-1292-4B10-B385-F5676B5D09CA.svs,,
237,TCGA-HT-7473-01Z-00-DX6.76D0E72C-D2EA-4B6A-B43B-28BF23E7FD3B.svs,,
238,TCGA-HT-7473-01Z-00-DX5.4626DB85-EEB8-4EEE-9912-4EA2200BCA0A.svs,,
239,TCGA-HT-7473-01Z-00-DX3.AA08BB2B-4788-4353-8A3A-EDD1EC72C3E3.svs,,
240,TCGA-HT-7473-01Z-00-DX8.436FDFB3-6908-48E1-A373-8C50314E09E5.svs,,
241,TCGA-HT-7473-01Z-00-DX7.50CD8048-258B-446A-9A40-DBE75A06E98A.svs,,
242,TCGA-HT-7473-01Z-00-DX4.AE71EAC1-5B64-4EFC-9EE2-C3F3256F0455.svs,,
243,TCGA-HT-7475-01Z-00-DX1.1761E0F7-FDBC-480E-AA54-816CA6DE2926.svs,,
244,TCGA-HT-7475-01Z-00-DX2.6FAD6473-C6B4-42C3-A2EA-C3101C847409.svs,,
245,TCGA-HT-7475-01Z-00-DX3.154DA9D3-55E8-41B4-B442-77839528BB05.svs,,
246,TCGA-HT-7475-01Z-00-DX5.44227ED7-4D8E-4AA6-B4DC-FEDE74ED5F38.svs,,
247,TCGA-HT-7475-01Z-00-DX4.BC18B0F5-A4D4-40D8-B289-A610A83DFF0E.svs,,
248,TCGA-HT-7476-01Z-00-DX1.9236049B-7C74-4585-8B46-921C42FC581E.svs,,
249,TCGA-HT-7476-01Z-00-DX3.BA9C415D-34F0-4122-BC9A-3E7A57502D19.svs,,
250,TCGA-HT-7476-01Z-00-DX2.41B7E094-152F-485D-BA78-76D5401C3AE3.svs,,
251,TCGA-HT-7477-01Z-00-DX1.0CD24A76-2B82-4876-87A4-804E934C0A49.svs,,
252,TCGA-HT-7478-01Z-00-DX1.B3835ABC-63FC-4AEA-B874-5701429C65B7.svs,,
253,TCGA-HT-7480-01Z-00-DX4.C69D99AA-7FAD-4741-8A68-FCF694D07180.svs,,
254,TCGA-HT-7480-01Z-00-DX5.AB789ABF-9E84-4F24-935F-80EA240CBACF.svs,,
255,TCGA-HT-7480-01Z-00-DX3.080C61F8-C362-434E-A58C-43793DC8AA2F.svs,,
256,TCGA-HT-7480-01Z-00-DX2.F7CD8FA9-0DD2-47E5-9A40-957AA6DE5770.svs,,
257,TCGA-HT-7480-01Z-00-DX1.42E0C267-020A-464E-9652-2068BEC181B8.svs,,
258,TCGA-HT-7481-01Z-00-DX2.0294F8D1-3F87-4C2F-B0BF-8F620EA220DE.svs,,
259,TCGA-HT-7481-01Z-00-DX3.A8785012-CACE-4B56-8B1F-07AA96B00D1D.svs,,
260,TCGA-HT-7481-01Z-00-DX4.C8D1B102-5254-431F-9A10-BB1DF1DFDF40.svs,,
261,TCGA-HT-7481-01Z-00-DX1.19124734-8096-44FA-ABF1-40BA8BE318DF.svs,,
262,TCGA-HT-7482-01Z-00-DX9.694E652E-F952-414C-8295-5810C64454E3.svs,,
263,TCGA-HT-7482-01Z-00-DX5.07FE2627-7614-4877-858A-1665A8CA20C9.svs,,
264,TCGA-HT-7482-01Z-00-DX2.33C73D10-EBD2-4AB9-AD1F-5109C3319984.svs,,
265,TCGA-HT-7482-01Z-00-DX1.A56F0B29-767B-48C6-A522-7A94F868889B.svs,,
266,TCGA-HT-7482-01Z-00-DX6.3A26CFA8-910B-42C1-B611-E4A6B4F2AEEC.svs,,
267,TCGA-HT-7482-01Z-00-DX8.2DBC3C6D-B5E8-4FE8-B73B-94B851C46E4F.svs,,
268,TCGA-HT-7482-01Z-00-DX4.5B6C52B2-6DE5-46CC-B8C6-97F1E6DA0EF8.svs,,
269,TCGA-HT-7482-01Z-00-DX7.1A44DE01-A7D4-40AE-885D-4F72153176FD.svs,,
270,TCGA-HT-7482-01Z-00-DX3.8C1621A1-2C68-49CC-A859-C1F2EA450865.svs,,
271,TCGA-HT-7483-01Z-00-DX2.2CE33B83-B54E-4FA0-9557-09499AAA82A6.svs,,
272,TCGA-HT-7483-01Z-00-DX3.8925671C-F20F-413B-A1E6-A021CC70D8F1.svs,,
273,TCGA-HT-7483-01Z-00-DX4.5CCB4D5F-F04F-49F2-BD87-40CBEB82B78B.svs,,
274,TCGA-HT-7485-01Z-00-DX1.37BA9895-CDC8-4EE9-8264-233C19ADA0FE.svs,,
275,TCGA-HT-7602-01Z-00-DX1.6CF85DA2-1BCC-47ED-BFB6-1149510273A6.svs,,
276,TCGA-HT-7602-01Z-00-DX2.7DA69565-ACB1-4EB5-BE8E-D653B4BDDAB7.svs,,
277,TCGA-HT-7602-01Z-00-DX3.7C695E52-525C-4BC8-8CA9-B79A8C17DC70.svs,,
278,TCGA-HT-7603-01Z-00-DX1.FACE593F-FFD2-4A1B-B7ED-B05D50F06E44.svs,,
279,TCGA-HT-7603-01Z-00-DX2.B0E9C599-9BFB-45F1-8989-326A89CC05D0.svs,,
280,TCGA-HT-7603-01Z-00-DX3.78EEF143-9CBB-43E8-B070-622A0E324D74.svs,,
281,TCGA-HT-7604-01Z-00-DX1.6889187F-B89A-4CC0-8224-709DFF523FEE.svs,,
282,TCGA-HT-7605-01Z-00-DX2.B8FE3450-CB38-49E2-9486-F20388AA1246.svs,,
283,TCGA-HT-7605-01Z-00-DX3.BB430C7D-552A-4C45-86DA-4FF69641DAAC.svs,,
284,TCGA-HT-7605-01Z-00-DX4.05B0D4D8-29B6-4547-B3C0-22B547BDC061.svs,,
285,TCGA-HT-7605-01Z-00-DX1.CDE02BA4-CE97-4542-BB96-C3D568A32217.svs,,
286,TCGA-HT-7607-01Z-00-DX3.75A7F94A-9EE2-4F35-A75E-8E7E0FFF2829.svs,,
287,TCGA-HT-7607-01Z-00-DX10.8C411A60-316A-469B-85D4-585A8C4DF4CE.svs,,
288,TCGA-HT-7607-01Z-00-DX9.13EA5176-70AC-420D-9E05-EBED338B1ABC.svs,,
289,TCGA-HT-7607-01Z-00-DX8.035D15F7-4627-463B-BCA0-293D3980DBE9.svs,,
290,TCGA-HT-7607-01Z-00-DX17.4EA311DA-943A-415A-B2C6-19B7D20231AF.svs,,
291,TCGA-HT-7607-01Z-00-DX14.514891AD-3FA4-4827-8235-6F18872A1043.svs,,
292,TCGA-HT-7607-01Z-00-DX11.A1199519-53A0-4829-9EC4-3733424448ED.svs,,
293,TCGA-HT-7607-01Z-00-DX12.E73A8E80-AC6D-4A80-81AD-4C6050F9D5CA.svs,,
294,TCGA-HT-7607-01Z-00-DX6.E06E482D-DBB9-4BBE-BD34-DE76AC8BFD56.svs,,
295,TCGA-HT-7607-01Z-00-DX15.B88FA0F5-7626-46C8-B81C-48AC95E4AF63.svs,,
296,TCGA-HT-7607-01Z-00-DX1.7FD5F49C-1CF7-499A-BA47-10812135FAC5.svs,,
297,TCGA-HT-7607-01Z-00-DX7.3BED3F8D-421D-40FD-91AF-38AD307639D0.svs,,
298,TCGA-HT-7607-01Z-00-DX5.9A0644C6-3BAD-4DEE-BD7D-190588FC4213.svs,,
299,TCGA-HT-7607-01Z-00-DX2.8989537E-4871-42A4-94B8-260A341E2C9C.svs,,
300,TCGA-HT-7607-01Z-00-DX13.F877AA04-2938-40C2-A540-52976238909F.svs,,
301,TCGA-HT-7607-01Z-00-DX16.3B3E33BB-2B4A-4600-8474-62AFCC9F99A4.svs,,
302,TCGA-HT-7607-01Z-00-DX4.78928E09-95F8-4B61-A6F1-D8871D83DBEF.svs,,
303,TCGA-HT-7608-01Z-00-DX9.3847E9F0-3C6B-413B-9992-4667BDB03E31.svs,,
304,TCGA-HT-7608-01Z-00-DX1.75E16CEE-44C7-43C1-91BB-AB9EC4385419.svs,,
305,TCGA-HT-7608-01Z-00-DX4.0033D152-AAC0-4BCA-8E34-07F4385F92D1.svs,,
306,TCGA-HT-7608-01Z-00-DX6.90E11B10-2543-4534-8523-F15EA688C729.svs,,
307,TCGA-HT-7608-01Z-00-DX2.E2E57BF2-D8AC-4414-B5CE-8D50FE1B183D.svs,,
308,TCGA-HT-7608-01Z-00-DX5.5F3FC71C-11AD-4745-8867-657557D196E2.svs,,
309,TCGA-HT-7608-01Z-00-DX3.67EA3645-3674-453C-9AD7-46A2EA060905.svs,,
310,TCGA-HT-7608-01Z-00-DX7.5BF92F1C-85A7-4207-853B-57F35965AEA0.svs,,
311,TCGA-HT-7608-01Z-00-DX8.A4CCDD50-F1B3-4AA8-B326-A068D2D7A036.svs,,
312,TCGA-HT-7609-01Z-00-DX4.01359B55-A14D-4986-99C7-CA16262354A1.svs,,
313,TCGA-HT-7609-01Z-00-DX1.8989643C-6505-468E-BEE4-8F105D4CE4A0.svs,,
314,TCGA-HT-7609-01Z-00-DX3.D3050BBE-3F54-4662-9867-608D69759599.svs,,
315,TCGA-HT-7609-01Z-00-DX5.E03C11A8-957A-4B22-8699-5D6C6511A1D6.svs,,
316,TCGA-HT-7609-01Z-00-DX2.2A900746-05ED-4C54-9A2C-3247FC46465F.svs,,
317,TCGA-HT-7611-01Z-00-DX1.AE487FF3-EF5A-4CE5-8618-20F234A59F1E.svs,,
318,TCGA-HT-7616-01Z-00-DX1.480841A6-F62C-4E95-A4EA-8DC975894933.svs,,
319,TCGA-HT-7616-01Z-00-DX2.7CA6A88F-9A91-432B-9D52-9780BEF6DE6F.svs,,
320,TCGA-HT-7620-01Z-00-DX2.B41E3E8E-CC4C-4EFE-B7AB-4DC51AD5C558.svs,,
321,TCGA-HT-7620-01Z-00-DX1.109AADE8-D0F0-4D60-86C6-2B7C9377C0AE.svs,,
