,train,val,test
119,TCGA-DD-AACI-01Z-00-DX1.C2931364-0514-49DB-AC95-02238FCA2EA5.svs,,
120,TCGA-DD-AACJ-01Z-00-DX1.05506FD0-A106-4A19-929D-162BA04D172A.svs,,
121,TCGA-DD-AACK-01Z-00-DX1.9B507BB8-18D5-419A-AEB4-5B71ECAECDAC.svs,,
122,TCGA-DD-AACM-01Z-00-DX1.D184466C-8491-4CC0-8B76-274DBFD97851.svs,,
123,TCGA-DD-AACN-01Z-00-DX1.A52D7AD1-DBEE-4AD7-8965-6ABCD224A643.svs,,
124,TCGA-DD-AACO-01Z-00-DX1.4A6AC96F-3D2B-440A-BB82-693EAF4EC51F.svs,,
125,TCGA-DD-AACP-01Z-00-DX1.FB073EDC-B0BC-444A-A02E-488F7E03A0F9.svs,,
126,TCGA-DD-AACS-01Z-00-DX1.DFB091A6-3B50-48E3-90A9-FEAE4D45DEA0.svs,,
127,TCGA-DD-AACV-01Z-00-DX1.3DD4E0CF-16BB-4019-827B-632A6026C1F7.svs,,
128,TCGA-DD-AACW-01Z-00-DX1.F0C8F75B-22C5-4811-BF2E-87BD69C279A8.svs,,
129,TCGA-DD-AACX-01Z-00-DX1.418C3B7A-3C64-4B3D-8ECA-0B6AF5D0E2CE.svs,,
130,TCGA-DD-AACY-01Z-00-DX1.53DA507E-E016-4CD5-9DD1-62729FB3C9E8.svs,,
131,TCGA-DD-AACZ-01Z-00-DX1.A4694008-C87C-458A-A680-AEF131BFB44A.svs,,
132,TCGA-DD-AAD0-01Z-00-DX1.75FBED13-0A98-4CEB-823A-CF6154923F4E.svs,,
133,TCGA-DD-AAD2-01Z-00-DX1.B91E4434-883A-43B5-8655-993FA4472F73.svs,,
134,TCGA-DD-AAD3-01Z-00-DX1.DB86DCF0-4571-4E47-BDA5-FFD44D7D950E.svs,,
135,TCGA-DD-AAD5-01Z-00-DX1.3BFFFADC-EED3-44D3-8FA8-C31BB0D6DF91.svs,,
136,TCGA-DD-AAD8-01Z-00-DX1.7D3A7FA8-A5FE-49C4-9C45-4F4775278937.svs,,
137,TCGA-DD-AADB-01Z-00-DX1.F708320D-E595-4196-B133-E097E9C8FC80.svs,,
138,TCGA-DD-AADD-01Z-00-DX1.CE7194E0-40B5-4377-A682-A7060E4D41F3.svs,,
139,TCGA-DD-AADE-01Z-00-DX1.14841AC8-8CB5-49CE-8E6D-CCFB921C1EBA.svs,,
140,TCGA-DD-AADF-01Z-00-DX1.953F6603-2A57-4BB0-B402-46CCB7940751.svs,,
141,TCGA-DD-AADG-01Z-00-DX1.0E38633E-5352-4190-9D58-82753F7BA25E.svs,,
142,TCGA-DD-AADI-01Z-00-DX1.99CC6437-F10A-4C90-BDCE-7CE200A4275F.svs,,
143,TCGA-DD-AADJ-01Z-00-DX1.5A0203DC-61A5-48C9-8CE4-749E880BC3BD.svs,,
144,TCGA-DD-AADM-01Z-00-DX1.30B60444-4EC3-4E81-B9F0-2FE65307BA2E.svs,,
145,TCGA-DD-AADN-01Z-00-DX1.0C031278-22F9-40DE-9CFC-48A93EF8B8D8.svs,,
146,TCGA-DD-AADO-01Z-00-DX1.957DAAA4-2D95-4737-A69E-AAC2FD0A8FB7.svs,,
147,TCGA-DD-AADP-01Z-00-DX1.D15DCDF5-7D22-4ED9-ACE2-A6CB9541C9B6.svs,,
148,TCGA-DD-AADQ-01Z-00-DX1.17B7638D-F418-4486-9BB9-B708F1BC52C9.svs,,
149,TCGA-DD-AADR-01Z-00-DX1.A29CD802-5F9B-49FD-96AA-8B06E97442BE.svs,,
150,TCGA-DD-AADS-01Z-00-DX1.A147E3F6-065A-4313-A16B-09C024B532B5.svs,,
151,TCGA-DD-AADV-01Z-00-DX1.CA1E7E26-5DF6-40E9-859A-DF970EC24C08.svs,,
152,TCGA-DD-AADW-01Z-00-DX1.3E9241DE-1569-4848-8C15-A8BA2BA2BF8F.svs,,
153,TCGA-DD-AADY-01Z-00-DX1.178DA812-24C2-4018-BDB4-6BB63069DF60.svs,,
154,TCGA-DD-AAE0-01Z-00-DX1.0F30D65A-A9B0-4098-940E-B9DA702B692F.svs,,
155,TCGA-DD-AAE1-01Z-00-DX1.D7B815DA-36EF-4388-9307-EE17F06400E7.svs,,
156,TCGA-DD-AAE2-01Z-00-DX1.AEA44526-4EA2-4EBC-B7A2-C51206B0482D.svs,,
157,TCGA-DD-AAE3-01Z-00-DX1.9AE5BD2A-2106-4BF9-8C63-1983F18EFA5D.svs,,
158,TCGA-DD-AAE4-01Z-00-DX1.DA4A7BC0-918E-4AD0-BA2D-9190B98D6DF5.svs,,
159,TCGA-DD-AAE6-01Z-00-DX1.A8DE9B19-8C85-47AE-A32A-38AB6F696CE3.svs,,
160,TCGA-DD-AAE7-01Z-00-DX1.B05AE94A-391A-47C9-A95D-C2DE1ACDE442.svs,,
161,TCGA-DD-AAE8-01Z-00-DX1.DCE3C7FD-476E-4A14-8B9B-F456DE9A3A10.svs,,
162,TCGA-DD-AAE9-01Z-00-DX1.D42910FF-CD70-4747-8BA2-3701A778E1F7.svs,,
163,TCGA-DD-AAEA-01Z-00-DX1.FEE3F0DC-297E-405A-913F-899ADFC5B899.svs,,
164,TCGA-DD-AAEB-01Z-00-DX1.160376D2-2D53-4E40-984F-30A79B14D4A5.svs,,
165,TCGA-DD-AAED-01Z-00-DX1.397DEAF9-2DE5-402E-B0E8-7A01ADF460C7.svs,,
166,TCGA-DD-AAEG-01Z-00-DX1.36DBD35A-105F-44D6-82F8-D3100F4AA552.svs,,
167,TCGA-DD-AAEI-01Z-00-DX1.9EAE527E-FF17-447F-8D7B-6D69A4947029.svs,,
168,TCGA-DD-AAEK-01Z-00-DX1.EE268947-C582-475F-9639-E8420E61827A.svs,,
169,TCGA-DD-AAVP-01Z-00-DX1.44A8666F-DF8B-4707-9669-08CCE90486FC.svs,,
170,TCGA-DD-AAVQ-01Z-00-DX1.B8AF8561-01CD-48DD-8992-B672472F5C25.svs,,
171,TCGA-DD-AAVR-01Z-00-DX1.76B3FF1D-314E-411E-9C53-42081B374255.svs,,
172,TCGA-DD-AAVV-01Z-00-DX1.3D5D6344-3D03-4DCF-A82A-A03ECA4851DC.svs,,
173,TCGA-DD-AAVW-01Z-00-DX1.3EFC0BF5-1FA7-403F-A2EA-34071D8D7D6B.svs,,
174,TCGA-DD-AAVX-01Z-00-DX1.65F60D67-0C1B-4192-BDB7-11B8383C190A.svs,,
175,TCGA-DD-AAVY-01Z-00-DX1.2EA5B700-35D7-49C6-AA0D-C45AF6DEE9C6.svs,,
176,TCGA-DD-AAVZ-01Z-00-DX1.8C021D9A-1613-41C4-86CD-5E16402FFB49.svs,,
177,TCGA-DD-AAW0-01Z-00-DX1.6609C7DD-A1C1-401A-88C7-4C0FDADC11EE.svs,,
178,TCGA-DD-AAW1-01Z-00-DX1.60B3D3BB-18B3-4C01-B750-76BFCB1816D6.svs,,
179,TCGA-DD-AAW2-01Z-00-DX1.D448A525-BFDC-4A20-BA05-C3A1B32A8158.svs,,
180,TCGA-DD-AAW3-01Z-00-DX1.A1804EF9-E7AE-4D04-969F-DE0D2AC55916.svs,,
181,TCGA-ED-A459-01Z-00-DX1.A77E9327-2BD2-48EA-9C9C-79CC360E19A6.svs,,
182,TCGA-ED-A5KG-01Z-00-DX1.76622341-8248-4674-87B6-AEDAA3857D9B.svs,,
183,TCGA-ED-A627-01Z-00-DX1.B3E203DC-0ECB-4819-A9CF-6670FE3753BC.svs,,
184,TCGA-ED-A66X-01Z-00-DX1.281B3FB5-0088-4D8C-9CC2-4F59F21DA6A6.svs,,
185,TCGA-ED-A66Y-01Z-00-DX1.862F9BC8-30B7-4A6B-91C3-9548D5C45910.svs,,
186,TCGA-ED-A7PX-01Z-00-DX1.D75A1B1F-7062-44D6-8BF0-B511BAF8E45B.svs,,
187,TCGA-ED-A7PY-01Z-00-DX1.6649AC67-F6EE-4CFC-9A95-FD17630CF440.svs,,
188,TCGA-ED-A7XO-01Z-00-DX1.376C5681-8D9D-4D2E-AA22-8A0E2AE16FF5.svs,,
189,TCGA-ED-A7XP-01Z-00-DX1.B0EF8C2B-9A52-4FCB-8F23-A84D844F069F.svs,,
190,TCGA-ED-A82E-01Z-00-DX1.3C73E2C5-A03D-460E-8530-D3F5A94873AD.svs,,
191,TCGA-ED-A8O5-01Z-00-DX1.5CEE6AED-3D4B-4E72-B166-C502476D3A09.svs,,
192,TCGA-ED-A8O6-01Z-00-DX1.D202A660-7F62-42F3-85C2-9D71C4DCB89C.svs,,
193,TCGA-ED-A97K-01Z-00-DX1.C2B446BC-DD52-4BAE-A098-0FBDADC70445.svs,,
194,TCGA-EP-A12J-01Z-00-DX2.C4D300ED-6AE2-4C9E-8674-BBBE40913330.svs,,
195,TCGA-EP-A12J-01Z-00-DX1.25DF2F77-805D-443F-AF69-664F5F45A462.svs,,
196,TCGA-EP-A26S-01Z-00-DX1.B7CE79B9-608C-419D-8E93-7856442F7C46.svs,,
197,TCGA-EP-A2KA-01Z-00-DX1.2B69485D-AE0F-4E14-B90E-2B040ABAD497.svs,,
198,TCGA-EP-A2KB-01Z-00-DX1.3E8D7A47-8195-4AF7-A9E2-DC6536812A13.svs,,
199,TCGA-EP-A2KC-01Z-00-DX1.A0D71E19-4C44-495E-8FDB-B12915212875.svs,,
200,TCGA-EP-A3RK-01Z-00-DX1.687AE495-EF94-43D9-84DC-C11EA71EB1BA.svs,,
201,TCGA-FV-A2QQ-01Z-00-DX1.69270284-202A-459E-BDAB-74C930A1A2B5.svs,,
202,TCGA-FV-A3I1-01Z-00-DX1.853E4122-319B-4425-87B5-E080B3AD6A7A.svs,,
203,TCGA-FV-A3R2-01Z-00-DX1.B9E286ED-B4A3-44E7-B11F-F2B763083FBC.svs,,
204,TCGA-FV-A3R3-01Z-00-DX1.29EDF32A-C679-427B-8A04-A601A6E92BE2.svs,,
205,TCGA-FV-A495-01Z-00-DX1.DB7B5B88-DEAC-4422-A351-9A33FB64F66D.svs,,
206,TCGA-FV-A496-01Z-00-DX1.A74E56AD-6716-4BE0-80EA-8EFF3CBE0BCE.svs,,
207,TCGA-FV-A4ZQ-01Z-00-DX1.B77F6D70-5490-4EEE-8838-8654B9928918.svs,,
208,TCGA-G3-A25T-01Z-00-DX1.CCF8DDAC-E0D7-477E-AF10-633A71C7D046.svs,,
209,TCGA-G3-A25U-01Z-00-DX1.58E9FA46-A94E-4DD6-8F36-DC893DD8BB80.svs,,
210,TCGA-G3-A25W-01Z-00-DX1.F5423764-6A48-46C3-8967-99B845524860.svs,,
211,TCGA-G3-A25X-01Z-00-DX1.DFFE8026-F75F-4AB6-962B-D3970A720E8C.svs,,
212,TCGA-G3-A25Z-01Z-00-DX1.3BD92D82-195F-41EF-AFA2-B9BF61A0552E.svs,,
213,TCGA-G3-A3CH-01Z-00-DX1.EA1C12F1-0A52-418D-845E-C99E57D21260.svs,,
214,TCGA-G3-A3CK-01Z-00-DX1.A21078FF-0453-4FB6-9CE6-2C5085A1D303.svs,,
215,TCGA-G3-A5SI-01Z-00-DX1.B9F9513E-0585-48A5-B698-6084A1FC7A3B.svs,,
216,TCGA-G3-A5SJ-01Z-00-DX1.9218552C-F326-4B10-BCBA-031B32E8F905.svs,,
217,TCGA-G3-A5SK-01Z-00-DX1.11F1AC62-2C35-4767-9EEA-455157CBBC0B.svs,,
218,TCGA-G3-A5SL-01Z-00-DX1.AF5CCF01-372C-42A7-BB5D-E8844D981BCD.svs,,
219,TCGA-G3-A5SM-01Z-00-DX1.FA873103-3FFF-4D83-A405-4A33340D6DC2.svs,,
220,TCGA-G3-A6UC-01Z-00-DX1.B20F9241-3600-4278-BE8C-27B869AF178A.svs,,
221,TCGA-G3-A7M5-01Z-00-DX1.4ED66628-519F-4540-937A-37621C1EC814.svs,,
222,TCGA-G3-A7M6-01Z-00-DX1.550E0F12-BF91-45B1-9FD7-1FEB1F9E9A12.svs,,
223,TCGA-G3-A7M7-01Z-00-DX1.FE77A8FA-9698-44E1-AEA1-A3A4EADFB586.svs,,
224,TCGA-G3-AAUZ-01Z-00-DX1.10727DCE-8E78-4B9D-93A0-76A1C4EB57EC.svs,,
225,TCGA-G3-AAV0-01Z-00-DX1.A91961B7-CCAB-4DD1-BEAC-47E9827D2C34.svs,,
226,TCGA-G3-AAV1-01Z-00-DX1.BDCF7880-B1B3-4235-8B2E-755EF16A43D5.svs,,
227,TCGA-G3-AAV3-01Z-00-DX1.019F0E4A-C36B-4EB8-8089-4796B193D432.svs,,
228,TCGA-G3-AAV5-01Z-00-DX1.C61A5C6A-9BF2-4AAB-8203-B4896570C1AB.svs,,
229,TCGA-G3-AAV6-01Z-00-DX1.F4D85E6A-7F71-47D4-BEB6-984FDD218A9F.svs,,
230,TCGA-G3-AAV7-01Z-00-DX1.111A52E5-5FBA-4340-9246-FEFA8BC71CCF.svs,,
231,TCGA-GJ-A3OU-01Z-00-DX1.D8918714-EAF7-4CF6-92E3-8DB663E99DF1.svs,,
232,TCGA-HP-A5MZ-01Z-00-DX1.296DB311-8B9E-4A98-B53A-39BC2EB4A548.svs,,
233,TCGA-K7-A5RG-01Z-00-DX1.D8137CB8-34DC-41C0-AE4B-BD3C1E8E9743.svs,,
234,TCGA-K7-AAU7-01Z-00-DX1.70CA5190-7978-4BC5-851B-7B31D20116BC.svs,,
235,TCGA-LG-A6GG-01Z-00-DX1.555A978B-70AE-4202-A929-E19C0B7D215A.svs,,
236,TCGA-LG-A9QC-01Z-00-DX1.7475A364-8CC0-49E9-8B26-EBD1789CAF70.svs,,
237,TCGA-LG-A9QD-01Z-00-DX1.77169EDD-9A62-4B92-9087-942DDC3C6F47.svs,,
238,TCGA-MI-A75E-01Z-00-DX2.5B483422-924E-4366-80B7-EB65450B56C8.svs,,
239,TCGA-MI-A75E-01Z-00-DX1.892E6332-5334-4C9E-99D9-6CA0A6B95CC7.svs,,
240,TCGA-MI-A75G-01Z-00-DX1.DD5C8CC3-D7CF-4DB6-B222-86609387D44C.svs,,
241,TCGA-MR-A520-01Z-00-DX1.2F323BAC-56C9-4A0C-9C1B-2B4F776056B4.svs,,
242,TCGA-MR-A8JO-01Z-00-DX1.FB4668E2-B5EA-402F-AB15-8C22C724E002.svs,,
243,TCGA-NI-A4U2-01Z-00-DX1.5D27F214-BD72-42E6-A177-D8F47479B9D2.svs,,
244,TCGA-NI-A8LF-01Z-00-DX1.7CA2EA95-B567-44D3-A9DD-F1D93A4EE676.svs,,
245,TCGA-O8-A75V-01Z-00-DX1.A08377F6-2364-4397-AB5A-84A9EED087D8.svs,,
246,TCGA-RC-A6M3-01Z-00-DX1.5B63A6E7-F016-4CA5-9C67-BF1E0F17B10F.svs,,
247,TCGA-RC-A6M4-01Z-00-DX1.94EFD979-FEEF-406D-8253-EC9969682615.svs,,
248,TCGA-RC-A6M5-01Z-00-DX1.6CBFAFF7-54F5-4577-B7C3-93A72A24C0EA.svs,,
249,TCGA-RC-A6M6-01Z-00-DX1.02120025-8890-45C8-AD77-5E8C4711BC70.svs,,
250,TCGA-RC-A7S9-01Z-00-DX1.B8EF745F-94C1-4115-9B27-EB0C08C053E2.svs,,
251,TCGA-RC-A7SF-01Z-00-DX1.F37E60B9-A340-4758-BE3C-C4675F6F5671.svs,,
252,TCGA-RC-A7SH-01Z-00-DX1.96A1F4A5-ACE6-4EE6-9D41-9018F235A629.svs,,
253,TCGA-RC-A7SK-01Z-00-DX1.CFA752EE-2F7E-4185-ACCE-AFC394FEF5EC.svs,,
254,TCGA-RG-A7D4-01Z-00-DX1.B0C04199-EBD0-4E2A-AA37-F2D133A2C02D.svs,,
255,TCGA-UB-A7MB-01Z-00-DX1.974C60BF-CDDF-4F34-8056-385A1E352628.svs,,
256,TCGA-UB-A7MC-01Z-00-DX1.464FF827-2C8A-412A-ACB6-EBE209A28404.svs,,
257,TCGA-UB-A7MD-01Z-00-DX1.F49A3B9F-C7D1-4A58-924E-E759892C5DD4.svs,,
258,TCGA-UB-A7ME-01Z-00-DX1.4850AD4C-0300-4900-A301-D699FBF2435B.svs,,
259,TCGA-UB-AA0U-01Z-00-DX1.FB596ABD-A3B0-4EC8-B154-D751C7BFE0CE.svs,,
260,TCGA-WJ-A86L-01Z-00-DX1.2EB59E0F-D5B9-4212-8E31-2CA8529722A1.svs,,
261,TCGA-WQ-AB4B-01Z-00-DX1.00FF0306-D181-4B4F-A1FD-EFF8302ADF95.svs,,
262,TCGA-WX-AA44-01Z-00-DX1.D84D45E0-A55B-4220-BD44-E0185D690FDF.svs,,
263,TCGA-WX-AA46-01Z-00-DX1.30A83B36-A242-4846-86D5-F9BA48E42B72.svs,,
264,TCGA-WX-AA47-01Z-00-DX1.C23C276D-76BE-4985-98F7-5B288C296137.svs,,
265,TCGA-XR-A8TD-01Z-00-DX1.997D38E5-0CD9-430B-8744-50ADEA71A8AF.svs,,
266,TCGA-XR-A8TE-01Z-00-DX1.BAA09A5C-74E3-4BF2-B08F-743886222E1B.svs,,
267,TCGA-XR-A8TF-01Z-00-DX1.EE03EEDB-8F11-4E03-80FC-EFDE81F08B15.svs,,
268,TCGA-XR-A8TG-01Z-00-DX1.1A6A327A-0980-47DC-A725-E84099175677.svs,,
269,TCGA-YA-A8S7-01Z-00-DX1.D10024DC-8C08-405A-830D-59D7B063E991.svs,,
270,TCGA-ZS-A9CF-01Z-00-DX1.34B7DB68-24A7-46A0-B7D6-EE3344D4919A.svs,,
